title,houseType,state,position,tags,unitPrice,totalPrice
南沙奥园,写字楼,未开盘,"['南沙 ', ' 南沙湾 ', ' 珠江东路269号']",品牌房企 自持商业 开发区 现房,价格待定,
金众江悦府,住宅,在售,"['增城 ', ' 石滩镇 ', ' 建设东路金众江悦府']",复式 近主干道 临近高速 车位充足,15500  元/平(均价),总价158万/套
华润置地润悦,住宅,在售,"['增城 ', ' 荔城西区 ', ' 增城大道475号']",品牌房企 小户型 大型社区,19000  元/平(均价),总价160万/套
越秀·天悦江湾,住宅,在售,"['海珠 ', ' 南洲 ', ' 南洲路1026号']",品牌房企 复式 车位充足,78000  元/平(均价),总价1000万/套
臻尚苑,商业,下期待开,"['番禺 ', ' 广州南站 ', ' 石洲中路100号']",现房 购物方便 娱乐丰富 休闲广场,28500  元/平(均价),
敏捷御峰国际,商业,在售,"['番禺 ', ' 会江 ', ' 105国道左侧敏捷御峰国际']",,价格待定,
碧桂园泊岸,住宅,在售,"['花都 ', ' 狮岭镇 ', ' 狮岭大道东12号（祥和酒店旁）']",品牌房企 贴心物业 多轨交汇 小型社区,13800  元/平(均价),总价124万/套
绿湖国际城,商业,在售,"['增城 ', ' 石滩镇 ', ' 挂绿新城石滩广场旁(地铁16号线石滩站)']",品牌房企 临近高速 现房,17000  元/平(均价),
金科集美御峰,住宅,在售,"['南沙 ', ' 黄阁 ', ' 黄阁镇金瑞美秀二街4号']",品牌房企 贴心物业 开发区,22500  元/平(均价),总价200万/套
源海仙村一号,商业,在售,"['增城 ', ' 石滩镇 ', ' 荔新大道与仙村大道交汇处']",水系园林 近主干道 车位充足 人车分流,20000  元/平(均价),
方圆云山诗意云玺,住宅,在售,"['增城 ', ' 石滩镇 ', ' 石滩镇中山西路29号']",贴心物业 复式 近主干道 车位充足,16500  元/平(均价),总价158万/套
时代天汇,住宅,在售,"['增城 ', ' 石滩镇 ', ' 石顺大道662号']",品牌房企 小户型 近主干道,15500  元/平(均价),总价130万/套
万科未来之丘,写字楼,在售,"['番禺 ', ' 市桥北 ', ' 东环街东星路90号']",品牌房企 贴心物业 近主干道 现房,45000  元/平(均价),
金时花园,商业,在售,"['增城 ', ' 荔城增江 ', ' 增江街纬六路5号']",近主干道 现房 车位充足,18000  元/平(均价),
招商金茂保利和府,住宅,在售,"['从化 ', ' 旧城区 ', ' 和鸣路']",小户型 多轨交汇 绿化率高,17500  元/平(均价),总价119万/套
朗云花园,住宅,在售,"['白云 ', ' 夏茅 ', ' 机场路3080号']",品牌房企 复式 多轨交汇 近主干道,47500  元/平(均价),总价450万/套
伟腾云星,住宅,在售,"['白云 ', ' 黄边 ', ' 鹤龙一路766-782号']",小户型 多轨交汇 车位充足 绿化率高,43500  元/平(均价),总价356万/套
荣升·珑樾,住宅,在售,"['白云 ', ' 同和 ', ' 广州大道北蟹石路2-38号(双号)']",小户型 多轨交汇 低密居所 小型社区,46000  元/平(均价),总价300万/套
尊悦台,住宅,在售,"['南沙 ', ' 大岗镇 ', ' 大岗镇康宁路8号']",低密居所 小型社区,18000  元/平(均价),总价146万/套
凯达尔枢纽国际广场,写字楼,在售,"['增城 ', ' 白江 ', ' 港口大道336号']",多轨交汇 车位充足,26000  元/平(均价),
新力琥珀园,住宅,在售,"['花都 ', ' 铁路西 ', ' 荔红北路8号']",品牌房企 复式 多轨交汇 车位充足,20000  元/平(均价),总价200万/套
华发江南府,住宅,在售,"['海珠 ', ' 同福 ', ' 宝岗大道中不动产交易中心旁']",小型社区,58000  元/平(均价),总价790万/套
丰盛101,住宅,在售,"['增城 ', ' 新塘北 ', ' 荔新大道97号']",小户型 贴心物业 多轨交汇,25000  元/平(均价),总价170万/套
万科金色里程,住宅,在售,"['增城 ', ' 朱村 ', ' 新塘东.济广高速与荔新公路交汇处']",品牌房企 小户型 近主干道,16000  元/平(均价),总价128万/套
世茂天越,住宅,在售,"['越秀 ', ' 五羊新城 ', ' 五羊邨地铁站A出口（往南前行100米）']",近主干道 车位充足 绿化率高 成熟商圈,120000  元/平(均价),总价1300万/套
名荟公馆,住宅,在售,"['花都 ', ' 铁路西 ', ' 荔红南路2号']",小户型 小型社区,18000  元/平(均价),总价83万/套
保利335金融中心,住宅,在售,"['增城 ', ' 凤凰城 ', ' 汽车城大道57号']",品牌房企 复式 车位充足 大型社区,33000  元/平(均价),总价400万/套
广州龙湖·揽境,住宅,在售,"['黄埔 ', ' 科学城 ', ' 永顺大道广州龙湖·揽境']",品牌房企 近主干道 车位充足 绿化率高,32000  元/平(均价),总价328万/套
合景万景峰,住宅,在售,"['四会 ', ' 大旺 ', ' 玮四街6号']",大型社区,7500  元/平(均价),
新世界天逸,住宅,售罄,"['天河 ', ' 天河公园 ', ' 天府路31号（天河公园西门、区政府旁）']",贴心物业 水系园林 近主干道 成熟商圈,80000  元/平(均价),
汇金中心,底商,售罄,"['天河 ', ' 金融城 ', ' 黄埔大道与科韵路交界']",近主干道,8000  万/套(总价),
广州亚运城,商业,售罄,"['番禺 ', ' 亚运城 ', ' 番禺区石楼镇亚运南路']",儿童乐园 近主干道,23000  元/平(均价),
时代春树里,住宅,售罄,"['黄埔 ', ' 香雪 ', ' 萝岗科学城开源大道植树公园西侧10米']",品牌房企 近主干道 现房 绿化率高,30000  元/平(均价),
增城时代廊桥,住宅,售罄,"['增城 ', ' 永和 ', ' 永宁大道28号']",品牌房企 现房 大型社区,19000  元/平(均价),
花语水岸,住宅,售罄,"['荔湾 ', ' 大坦沙 ', ' 西海南路花语水岸']",现房 大型社区,32000  元/平(均价),
保利云禧西区,住宅,售罄,"['白云 ', ' 白云大道南 ', ' 齐富路196号']",现房 车位充足,60000  元/平(均价),
保利云禧东区,住宅,售罄,"['白云 ', ' 白云大道南 ', ' 齐富路196号']",现房 绿化率高,价格待定,
盛恒家园,住宅,售罄,"['番禺 ', ' 亚运大道中 ', ' 亚运大道盛恒家园']",现房 绿化率高,12500  元/平(均价),
恒大御府,住宅,售罄,"['白云 ', ' 梅花园 ', ' 怡新路229号']",品牌房企 现房 大型社区 成熟商圈,48500  元/平(均价),
紫茗花园,住宅,售罄,"['南沙 ', ' 进港大道 ', ' 富佳北街43号']",现房 小型社区,价格待定,
中盈一海里,住宅,售罄,"['南沙 ', ' 环市大道西 ', ' 环市大道西123号']",现房 绿化率高,9000  元/平(均价),
富力万科云启,住宅,售罄,"['天河 ', ' 车陂 ', ' 中山大道车陂北街']",贴心物业 地铁沿线 现房 小型社区,27000  元/平(均价),
景新国际名城,住宅,售罄,"['增城 ', ' 中新镇 ', ' 中新镇风光路33号']",现房,价格待定,
锦尚蓬莱苑,住宅,售罄,"['花都 ', ' 新区 ', ' 凤凰北路8号']",现房,18000  元/平(均价),
东港花园,住宅,售罄,"['黄埔 ', ' 文冲 ', ' 黄埔东路文船路363号']",现房 车位充足,126  万/套(总价),
龙湖首开天宸原著,住宅,售罄,"['天河 ', ' 黄村 ', ' 大灵山路452号']",现房 绿化率高 购物方便 综合商场,47000  元/平(均价),
丽水蓝天,住宅,售罄,"['番禺 ', ' 大石 ', ' 大石街朝阳东路72号（富丽小学旁）']",现房 小型社区 购物方便 娱乐丰富,25000  元/平(均价),
颐德公馆,住宅,售罄,"['天河 ', ' 珠江新城东 ', ' 花城大道126号-136号(双号)']",地铁沿线 公交直达 现房 车位充足,88000  元/平(均价),
好美嘉园好美华庭,住宅,售罄,"['花都 ', ' 炭步 ', ' 花都大道西83号']",现房 绿化率高,价格待定,
新天半山墅,住宅,售罄,"['白云 ', ' 南湖 ', ' 广州大道北1080号']",现房 低密居所 购物方便 美食云集,48000  元/平(均价),
晴海岸,住宅,售罄,"['南沙 ', ' 南沙湾 ', ' 环市大道南三姓路口']",地铁沿线 现房 购物方便 娱乐丰富,23000  元/平(均价),
路劲隽泷湾,住宅,售罄,"['荔湾 ', ' 龙溪 ', ' 旧龙溪路(原芳村至尊高尔夫球场)']",公交直达 现房 绿化率高 购物方便,26000  元/平(均价),
学府南苑,住宅,售罄,"['花都 ', ' 狮岭镇 ', ' 学府路10号']",现房 车位充足,8700  元/平(均价),
华标荔苑,住宅,售罄,"['从化 ', ' 太平镇 ', ' 平南路8号']",现房 低密居所,8400  元/平(均价),
水韵翔庭,住宅,售罄,"['黄埔 ', ' 开发西区 ', ' 开发区锦绣路16-26号']",现房 小型社区,14000  元/平(均价),
保利学府里,住宅,售罄,"['黄埔 ', ' 大沙地 ', ' 黄埔大道与中山大道交汇处']",地铁沿线 公交直达 现房 银行,43000  元/平(均价),
南天名苑,住宅,售罄,"['番禺 ', ' 洛溪 ', ' 洛浦街洛溪环岛北路8号']",贴心物业 入户花园 公交直达 近主干道,55000  元/平(均价),
东华星域,住宅,售罄,"['海珠 ', ' 前进路 ', ' 江南大道中79号']",地铁沿线 公交直达 现房 小型社区,价格待定,
狮峰公馆,住宅,售罄,"['花都 ', ' 铁路西 ', ' 荔红南路10号']",现房 小型社区 购物方便 美食云集,价格待定,
友田碧云轩,住宅,售罄,"['花都 ', ' 狮岭镇 ', ' 狮岭大道东13号']",公交直达 现房 小型社区 购物方便,13000  元/平(均价),
宝翠园,住宅,售罄,"['天河 ', ' 龙洞 ', ' 宝翠路4-6号(华南植物园对面)']",贴心物业 公交直达 现房 绿化率高,57000  元/平(均价),
广州绿地城,住宅,售罄,"['黄埔 ', ' 知识城 ', ' 中新知识城九龙大道旺村地铁站西侧50米']",地铁沿线 现房 大型社区 公园,23000  元/平(均价),
富力天海湾,住宅,售罄,"['南沙 ', ' 环市大道西 ', ' 工业一路塘坑A出口900米处']",现房 大型社区 购物方便 娱乐丰富,22000  元/平(均价),
天健上城,住宅,售罄,"['天河 ', ' 车陂 ', ' 广园快速路与车陂西路交界处']",现房 绿化率高,40000  元/平(均价),
万科金色梦想,住宅,售罄,"['黄埔 ', ' 香雪 ', ' 科学城开源大道与玉岩路交汇处']",现房 低密居所 购物方便 综合商场,14000  元/平(均价),
保利悦廷,住宅,售罄,"['花都 ', ' 铁路西 ', ' 九潭南路10号']",地铁沿线 公交直达 现房 绿化率高,价格待定,
雅居乐万科热橙,住宅,售罄,"['花都 ', ' 花山镇 ', ' 机场高速花山出口雅居乐万科热橙']",现房 大型社区 购物方便 娱乐丰富,16000  元/平(均价),
爱尚流溪,住宅,售罄,"['从化 ', ' 江浦街 ', ' 环市东路988号（G105与迎宾大道交界处）']",地铁沿线 现房 绿化率高 购物方便,13000  元/平(均价),
家和逸品苑,住宅,售罄,"['花都 ', ' 旧区 ', ' 建设北路162号（花都圆玄小学对面）']",地铁沿线 现房 小型社区 娱乐丰富,17000  元/平(均价),
越秀保利爱特城,住宅,售罄,"['黄埔 ', ' 香雪 ', ' 云诚路8号']",品牌房企 贴心物业 现房 绿化率高,23000  元/平(均价),
新城市宜家,住宅,售罄,"['番禺 ', ' 大石 ', ' 大石镇富丽家园大山路以南1号']",现房 小型社区,价格待定,
望谷温泉小镇,住宅,售罄,"['从化 ', ' 温泉镇 ', ' 温泉西路8号']",旅游地产 温泉入户 现房 低密居所,12000  元/平(均价),
佳滨苑,住宅,售罄,"['海珠 ', ' 前进路 ', ' 海印桥南东晓路与仲恺路交汇处']",地铁沿线 现房 小型社区 购物方便,62000  元/平(均价),
碧桂园豪进广场,住宅,售罄,"['增城 ', ' 白江 ', ' 东江大道碧桂园豪进广场, 东江大道南28号']",现房 车位充足 银行,价格待定,
银山尚橙,住宅,售罄,"['海珠 ', ' 工业大道北 ', ' 革新路101号']",地铁沿线 公交直达 现房 低密居所,23000  元/平(均价),
方圆云山诗意三期,住宅,售罄,"['增城 ', ' 荔城西区 ', ' 荔星大道北']",现房 绿化率高 娱乐丰富 美食云集,20000  元/平(均价),
凯旋新世界广粤尊府,住宅,售罄,"['天河 ', ' 珠江新城东 ', ' 珠江新城花城大道珠江公园南门对面']",地铁沿线 公交直达 现房 绿化率高,价格待定,
新时代家园,住宅,售罄,"['从化 ', ' 旧城区 ', ' 街口街新城中路86号']",现房 车位充足 购物方便 娱乐丰富,16000  元/平(均价),
海珠湖景峰,住宅,售罄,"['海珠 ', ' 南洲 ', ' 南洲路761号-819号']",现房 低密居所 购物方便 娱乐丰富,27000  元/平(均价),
万科里享水韵,住宅,售罄,"['黄埔 ', ' 科学城 ', ' 永顺大道中1号']",公交直达 现房 小型社区 运动健身,17000  元/平(均价),
淘金家园峯璟,住宅,售罄,"['越秀 ', ' 淘金 ', ' 淘金东横路9号、11号、13号']",公交直达 现房 绿化率高 购物方便,70000  元/平(均价),
蓝光林肯公园,住宅,售罄,"['南沙 ', ' 金洲 ', ' 金枫路（奥园中环广场旁）']",健身跑道 儿童乐园 多轨交汇 近主干道,26000  元/平(均价),总价322万/套
远洋天骄,住宅,售罄,"['天河 ', ' 天河客运站 ', ' 元岗路68号']",品牌房企 自持商业 多轨交汇 公交直达,45000  元/平(均价),
金融街融穗御府,住宅,售罄,"['黄埔 ', ' 科学城 ', ' 长岭路永顺大道（长岭居小学南侧200米）']",现房 低密居所,28000  元/平(均价),
佳兆业天御,住宅,售罄,"['白云 ', ' 京溪 ', ' 沙太路梅花园20号']",现房 车位充足 购物方便 娱乐丰富,61000  元/平(均价),
碧桂园海湾1号,住宅,售罄,"['南沙 ', ' 南沙港 ', ' 海港大道东华师附小旁']",现房 低密居所 娱乐丰富 美食云集,23000  元/平(均价),
荔园悦享花醍,住宅,售罄,"['花都 ', ' 铁路西 ', ' 新华街迎宾大道与平步大道西交汇处']",现房 低密居所 购物方便 美食云集,16000  元/平(均价),
万科峯境,住宅,售罄,"['白云 ', ' 白云大道南 ', ' 白云大道南399号']",地铁沿线 公交直达 现房 配套齐全,价格待定,
珠江岭南苑,住宅,售罄,"['白云 ', ' 白云大道南 ', ' 云城西路与云城北一路交汇处东北侧']",多轨交汇 现房 低密居所 购物方便,95000  元/平(均价),
江山国际,住宅,售罄,"['海珠 ', ' 万胜围 ', ' 琶洲新港东路48号']",现房 低密居所,47000  元/平(均价),
叠翠峰,住宅,售罄,"['南沙 ', ' 南沙区府 ', ' 凤凰大道与丰泽西路交汇处']",现房 绿化率高,25000  元/平(均价),
华发四季名苑,住宅,售罄,"['白云 ', ' 嘉禾望岗 ', ' 观云街新顺路1号']",现房 车位充足 成熟商圈,58000  元/平(均价),
龙津世家,住宅,售罄,"['荔湾 ', ' 龙津 ', ' 龙津中路与华贵路交接处东侧']",贴心物业 近主干道 现房 小型社区,60000  元/平(均价),
恒洲小苑,住宅,售罄,"['海珠 ', ' 南洲 ', ' 南洲路307-319号']",公交直达 现房 小型社区 配套齐全,35000  元/平(均价),
裕豪轩,住宅,售罄,"['南沙 ', ' 南沙湾 ', ' 海景路8号']",现房 低密居所 购物方便 美食云集,20000  元/平(均价),
广州时代云图,住宅,售罄,"['南沙 ', ' 金洲 ', ' 金隆路与双山大道交汇处']",入户花园 现房 娱乐丰富 美食云集,14000  元/平(均价),
金海御苑,住宅,售罄,"['番禺 ', ' 番禺客运站 ', ' 石岗南路9号(金海岸花园西侧、石岗南路东侧)']",地铁沿线 公交直达 现房 低密居所,15000  元/平(均价),
祈福万景峰祈福天龙苑,住宅,售罄,"['花都 ', ' 铁路西 ', ' 新街大道望亭路6号']",品牌房企 自持商业 临近高速 现房,22000  元/平(均价),
云峰花园4期,住宅,售罄,"['花都 ', ' 镜湖大道 ', ' 广州市花都区镜湖路2号（花都迎宾大道）']",现房 绿化率高 购物方便 娱乐丰富,11495  元/平(均价),
信业尚誉,住宅,售罄,"['番禺 ', ' 东怡新区 ', ' 亚运大道信业尚誉']",现房 小型社区,12500  元/平(均价),
越秀可逸江畔,住宅,售罄,"['番禺 ', ' 桥南 ', ' 市桥南区南城路（番禺中学旁）']",公交直达 现房 低密居所 购物方便,16000  元/平(均价),
宝峰春天,住宅,售罄,"['花都 ', ' 狮岭镇 ', ' 宝峰南路宝峰春天']",现房 小型社区 成熟商圈 购物方便,13500  元/平(均价),
华润天合,住宅,售罄,"['天河 ', ' 黄村 ', ' 大灵山路400号']",品牌房企 贴心物业 现房 车位充足,47000  元/平(均价),
叠翠轩,住宅,售罄,"['从化 ', ' 太平镇 ', ' 花园路10巷北侧40米']",近主干道 现房 小型社区 成熟商圈,14000  元/平(均价),
紫薇丽都,住宅,售罄,"['花都 ', ' 新区 ', ' 新华街兰花路5号']",现房 购物方便 美食云集 公园,19000  元/平(均价),
庄士映蝶蓝湾二期,住宅,售罄,"['番禺 ', ' 石楼 ', ' 莲港大道']",现房 低密居所,价格待定,
碧桂园蜜柚,住宅,售罄,"['南沙 ', ' 进港大道 ', ' 进港大道北侧（南沙碧桂园对面）']",现房 购物方便 美食云集 医疗配套,20000  元/平(均价),
时代南湾,住宅,售罄,"['南沙 ', ' 南沙港 ', ' 港前大道北路南沙游艇会对面']",现房 低密居所 购物方便 娱乐丰富,15000  元/平(均价),
骏威锦东花园,住宅,售罄,"['花都 ', ' 新区 ', ' 新华街桂花路61号']",多轨交汇 现房 绿化率高 成熟商圈,30000  元/平(均价),
尚上名筑二期,住宅,售罄,"['番禺 ', ' 亚运城 ', ' 亚运大道尚上名筑']",现房 绿化率高 购物方便 娱乐丰富,28000  元/平(均价),
越秀星汇海珠湾,住宅,售罄,"['海珠 ', ' 工业大道中 ', ' 广纸路40号']",品牌房企 现房 绿化率高 购物方便,58000  元/平(均价),
力诚凯怡湾,住宅,售罄,"['增城 ', ' 新塘南 ', ' 镇新塘大道12号']",现房 绿化率高,价格待定,
芙蓉春晓,住宅,售罄,"['花都 ', ' 狮岭镇 ', ' 新庄村芙蓉春晓']",现房 低密居所,价格待定,
凯德新玥,住宅,售罄,"['南沙 ', ' 榄核镇 ', ' 蔡新路与广场路交界']",现房 绿化率高 购物方便 美食云集,13500  元/平(均价),
隆泰逸品君庭,住宅,售罄,"['白云 ', ' 桂花岗 ', ' 三元里走马岗路28号']",现房 低密居所,31000  元/平(均价),
温馨里,住宅,售罄,"['番禺 ', ' 市桥北 ', ' 市广路2号']",现房 小型社区,17000  元/平(均价),
山水庭苑,住宅,售罄,"['白云 ', ' 南湖 ', ' 广州大道北同和路828号(南湖游乐园旁)']",现房 低密居所,35166  元/平(均价),
悦尚公馆,住宅,售罄,"['番禺 ', ' 大石 ', ' 大石街富丽商住区403号']",现房 小型社区,价格待定,
南沙金湾,住宅,售罄,"['南沙 ', ' 进港大道 ', ' 进港大道华汇国际广场东侧200米']",现房 大型社区,12000  元/平(均价),
农林华府,住宅,售罄,"['越秀 ', ' 环市东 ', ' 犀牛尾村63号']",地铁沿线 现房 小型社区 配套齐全,70000  元/平(均价),
越秀岭南雅筑,住宅,售罄,"['黄埔 ', ' 香雪 ', ' 科学城开源大道与隧北路交汇处']",现房 低密居所 购物方便 美食云集,14000  元/平(均价),
东怡新地,住宅,售罄,"['番禺 ', ' 东怡新区 ', ' 亚运大道与清河东路接驳口东怡新地']",地铁沿线 公交直达 现房 绿化率高,价格待定,
宝翠园,住宅,售罄,"['天河 ', ' 龙洞 ', ' 宝翠路4-6号(华南植物园对面)']",贴心物业 公交直达 现房 绿化率高,57000  元/平(均价),
友田碧云轩,住宅,售罄,"['花都 ', ' 狮岭镇 ', ' 狮岭大道东13号']",公交直达 现房 小型社区 购物方便,13000  元/平(均价),
骏文雅苑,住宅,售罄,"['越秀 ', ' 农讲所 ', ' 文明路119、121、123号']",地铁沿线 公交直达 现房 小型社区,57462  元/平(均价),
百荣园云山名都,住宅,售罄,"['白云 ', ' 机场路 ', ' 机场路云山名都']",公交直达 现房 大型社区 配套齐全,价格待定,
中海联同福睿府,住宅,售罄,"['海珠 ', ' 宝岗 ', ' 同福东路560号']",现房 小型社区 娱乐丰富 美食云集,价格待定,
泊岸君庭,住宅,售罄,"['花都 ', ' 旧区 ', ' 花都宝华路与天贵路交汇处（花果山公园北门）']",地铁沿线 公交直达 现房 小型社区,16000  元/平(均价),
东湖映月,住宅,售罄,"['白云 ', ' 龙归 ', ' 龙河西路东湖映月']",现房 绿化率高 配套齐全 购物方便,32000  元/平(均价),
花都名雅苑,住宅,售罄,"['花都 ', ' 花山镇 ', ' 花山镇花山路40号']",公交直达 现房 小型社区 购物方便,7300  元/平(均价),
翠荷轩,住宅,售罄,"['荔湾 ', ' 坑口 ', ' 芳村东教南路92号']",现房 绿化率高 成熟商圈 购物方便,价格待定,
碧桂园城市花园花岸苑,住宅,售罄,"['增城 ', ' 朱村 ', ' 朱村街广汕公路燕岗桥公交站东行800米']",地铁沿线 现房 低密居所 美食云集,16000  元/平(均价),
南沙心意华庭,住宅,售罄,"['南沙 ', ' 金洲 ', ' 金岭北路395号']",现房 绿化率高 购物方便 娱乐丰富,13000  元/平(均价),
倚绿山庄尚院,住宅,售罄,"['白云 ', ' 同和 ', ' 倚绿北街14号']",现房 低密居所 购物方便 公园,30036  元/平(均价),
绿地新里缇香公馆,住宅,售罄,"['花都 ', ' 旧区 ', ' 建设北路178号(建设北路与紫薇路交汇处)']",品牌房企 现房 成熟商圈 娱乐丰富,20500  元/平(均价),
东怡新地,住宅,售罄,"['番禺 ', ' 东怡新区 ', ' 亚运大道与清河东路接驳口东怡新地']",地铁沿线 公交直达 现房 绿化率高,价格待定,
中大城,住宅,售罄,"['南沙 ', ' 金洲 ', ' 双山大道4号线金洲站A出口200米处']",地铁沿线 公交直达 现房 配套齐全,19000  元/平(均价),
越秀岭南雅筑,住宅,售罄,"['黄埔 ', ' 香雪 ', ' 科学城开源大道与隧北路交汇处']",现房 低密居所 购物方便 美食云集,14000  元/平(均价),
农林华府,住宅,售罄,"['越秀 ', ' 环市东 ', ' 犀牛尾村63号']",地铁沿线 现房 小型社区 配套齐全,70000  元/平(均价),
君荟名轩,住宅,售罄,"['荔湾 ', ' 西村 ', ' 环市西路47号（地铁西村站D出口100米处）']",多轨交汇 近主干道 现房 小型社区,38000  元/平(均价),
白云堡豪苑尚云名邸,住宅,售罄,"['白云 ', ' 永泰 ', ' 新广从公路白云堡大道1号']",地铁沿线 多轨交汇 现房 低密居所,45000  元/平(均价),
骏文雅苑,住宅,售罄,"['越秀 ', ' 农讲所 ', ' 文明路119、121、123号']",地铁沿线 公交直达 现房 小型社区,57462  元/平(均价),
百荣园云山名都,住宅,售罄,"['白云 ', ' 机场路 ', ' 机场路云山名都']",公交直达 现房 大型社区 配套齐全,价格待定,
泊岸君庭,住宅,售罄,"['花都 ', ' 旧区 ', ' 花都宝华路与天贵路交汇处（花果山公园北门）']",地铁沿线 公交直达 现房 小型社区,16000  元/平(均价),
中海联同福睿府,住宅,售罄,"['海珠 ', ' 宝岗 ', ' 同福东路560号']",现房 小型社区 娱乐丰富 美食云集,价格待定,
君源御湖城,住宅,售罄,"['从化 ', ' 江浦街 ', ' 灌村路江埔街道399号']",现房 低密居所 购物方便 公园,15000  元/平(均价),
东湖映月,住宅,售罄,"['白云 ', ' 龙归 ', ' 龙河西路东湖映月']",现房 绿化率高 配套齐全 购物方便,32000  元/平(均价),
豪利幸福里,住宅,售罄,"['花都 ', ' 狮岭镇 ', ' 狮岭大道美湖路3号']",现房 小型社区 购物方便 娱乐丰富,12000  元/平(均价),
九洲海誉居,住宅,售罄,"['天河 ', ' 粤垦 ', ' 东莞庄路78-88号']",自持商业 地铁沿线 公交直达 现房,78000  元/平(均价),
越秀滨海悦城,住宅,售罄,"['南沙 ', ' 金洲 ', ' 南沙丰润路与海滨路交汇处南侧']",地铁沿线 公交直达 现房 绿化率高,20000  元/平(均价),
越秀星汇御府,住宅,售罄,"['天河 ', ' 珠江新城东 ', ' 海业路6号']",地铁沿线 公交直达 现房 车位充足,72000  元/平(均价),
新景豪庭,住宅,售罄,"['增城 ', ' 白江 ', ' 广深大道西新景豪庭']",地铁沿线 公交直达 现房 低密居所,价格待定,
