title,houseType,state,position,tags,unitPrice,totalPrice
越秀·天悦江湾,住宅,在售,"['海珠 ', ' 南洲 ', ' 南洲路1026号']",品牌房企 复式 车位充足,78000  元/平(均价),总价1000万/套
绿湖国际城,商业,在售,"['增城 ', ' 石滩镇 ', ' 挂绿新城石滩广场旁(地铁16号线石滩站)']",品牌房企 临近高速 现房,17000  元/平(均价),
时代天汇,住宅,在售,"['增城 ', ' 石滩镇 ', ' 石顺大道662号']",品牌房企 小户型 近主干道,15500  元/平(均价),总价130万/套
保利中海金地·大国璟,住宅,在售,"['增城 ', ' 荔城西区 ', ' 广汕公路逸翠庄园对面']",品牌房企 小户型 近主干道,20000  元/平(均价),总价160万/套
西关海,住宅,在售,"['荔湾 ', ' 南岸路 ', ' 南岸路23号（青年公园旁）']",健身跑道 休闲会所 近主干道 现房,68000  元/平(均价),总价1050万/套
源海仙村一号,商业,在售,"['增城 ', ' 石滩镇 ', ' 荔新大道与仙村大道交汇处']",水系园林 近主干道 车位充足 人车分流,20000  元/平(均价),
万科未来之丘,写字楼,在售,"['番禺 ', ' 市桥北 ', ' 东环街东星路90号']",品牌房企 贴心物业 近主干道 现房,45000  元/平(均价),
金时花园,商业,在售,"['增城 ', ' 荔城增江 ', ' 增江街纬六路5号']",近主干道 现房 车位充足,18000  元/平(均价),
万科金色里程,住宅,在售,"['增城 ', ' 朱村 ', ' 新塘东.济广高速与荔新公路交汇处']",品牌房企 小户型 近主干道,16000  元/平(均价),总价128万/套
金茂湾,商业,在售,"['南沙 ', ' 南沙区府 ', ' 凤凰大道外国语学院南侧300米']",贴心物业 多轨交汇 近主干道 现房,25000  元/平(均价),
越秀东坡,住宅,在售,"['南沙 ', ' 进港大道 ', ' 进港大道原南沙街道办事处旁']",品牌房企 复式 公交直达 近主干道,25500  元/平(均价),总价263万/套
景业东湖洲豪园,住宅,在售,"['南沙 ', ' 南沙湾 ', ' 环市大道南横地铁站A口西侧350米处']",品牌房企 自持商业 多轨交汇 近主干道,27500  元/平(均价),总价247万/套
振业天颂花园,住宅,在售,"['荔湾 ', ' 广钢新城 ', ' 芳村大道南以西鹤洞路旁']",儿童乐园 近主干道 现房 绿化率高,45000  元/平(均价),总价486万/套
珠光山水诚品,住宅,在售,"['从化 ', ' 江浦街 ', ' 江埔街江村地段']",贴心物业 健身跑道 现房 绿化率高,11500  元/平(均价),总价150万/套
天健汇,商业,在售,"['天河 ', ' 车陂 ', ' 车陂北路（天坤三路与健明四路交汇处）']",自持商业 现房,45000  元/平(均价),
保利花海湾,住宅,在售,"['荔湾 ', ' 茶滘 ', ' 百花路111号']",品牌房企 贴心物业 绿化率高 购物方便,41000  元/平(均价),总价352万/套
保利半岛,住宅,在售,"['南沙 ', ' 黄阁 ', ' 滨水大道左侧（南沙儿童公园对面）']",品牌房企 复式 多轨交汇 近主干道,34000  元/平(均价),总价350万/套
时代幸汇,住宅,在售,"['从化 ', ' 江浦街 ', ' 环市东路188号']",品牌房企 贴心物业 地铁沿线 多轨交汇,16500  元/平(均价),总价172万/套
绿地柏玥晶舍,住宅,在售,"['白云 ', ' 太和 ', ' 草塘路5号']",品牌房企 近主干道 大型社区,35000  元/平(均价),总价330万/套
中国铁建增城国际花园商铺,商业,在售,"['增城 ', ' 朱村 ', ' 广州增城朱村大道西145号']",贴心物业 近主干道,26000  元/平(均价),
海珠半岛花园三期,住宅,在售,"['海珠 ', ' 滨江东 ', ' 滨江东路1-13号']",成熟商圈 江景,120000  元/平(均价),总价2600万/套
奥园誉湖湾,住宅,在售,"['花都 ', ' 镜湖大道 ', ' 三向东路']",湖景,30000  元/平(均价),总价315万/套
康大龙祥汇,住宅,在售,"['黄埔 ', ' 知识城 ', ' 中新知识城旺村地铁站旁']",复式 地铁沿线 公交直达 现房,27000  元/平(均价),总价310万/套
百花山庄,住宅,在售,"['增城 ', ' 荔城西区 ', ' 百花路88号']",低密居所 绿化率高 天然氧吧 湖景,25500  元/平(均价),总价219万/套
中海熙园,住宅,在售,"['南沙 ', ' 东涌 ', ' 东涌吉祥西路（文化广场旁）']",品牌房企 近主干道 绿化率高 人车分流,22500  元/平(均价),总价210万/套
保利国际金融中心,写字楼,在售,"['花都 ', ' 旧区 ', ' 三东大道以北、天贵路以西']",近主干道 车位充足 成熟商圈,22000  元/平(均价),
金众江悦府,住宅,在售,"['增城 ', ' 石滩镇 ', ' 建设东路金众江悦府']",复式 近主干道 临近高速 车位充足,15500  元/平(均价),总价158万/套
碧桂园泊岸,住宅,在售,"['花都 ', ' 狮岭镇 ', ' 狮岭大道东12号（祥和酒店旁）']",品牌房企 贴心物业 多轨交汇 小型社区,13800  元/平(均价),总价124万/套
海景慧源山庄,住宅,在售,"['天河 ', ' 岑村 ', ' 岑村公路与科韵路交叉口东50米（火炉山南侧）']",小户型 贴心物业 近主干道,53000  元/平(均价),总价276万/套
广州碧桂园·樾时光,住宅,在售,"['番禺 ', ' 南浦 ', ' 洛浦街浦华路606号']",品牌房企 低密居所 绿化率高 成熟商圈,37500  元/平(均价),总价370万/套
华远雲和墅,住宅,在售,"['白云 ', ' 东平 ', ' 白云大道北大一大街23号']",品牌房企 复式 低密居所,102500  元/平(均价),总价1568.25万/套
华润置地润悦,住宅,在售,"['增城 ', ' 荔城西区 ', ' 增城大道475号']",品牌房企 小户型 大型社区,19000  元/平(均价),总价160万/套
广地花园,住宅,在售,"['番禺 ', ' 星河湾 ', ' 广州番禺华快出口左侧']",小户型 贴心物业 临近高速 低密居所,39000  元/平(均价),总价320万/套
保利花城纪,住宅,在售,"['从化 ', ' 江浦街 ', ' 江浦镇灌村路']",品牌房企 小户型 近主干道 绿化率高,17000  元/平(均价),总价115万/套
侨雅苑(花都区),住宅,在售,"['花都 ', ' 花东镇 ', ' 花东镇侨雅苑']",中式建筑 近主干道 即将交房 绿化率高,12000  元/平(均价),总价142万/套
碧桂园朝花,商业,在售,"['荔湾 ', ' 鹤洞 ', ' 花地大道中（西塱地铁站D出口）']",品牌房企 贴心物业 成熟商圈,50000  元/平(均价),
中冶·逸璟台,住宅,在售,"['黄埔 ', ' 科学城 ', ' 永顺大道长岭路以北（长岭居小学西北侧300米）']",免费专车 品牌房企 复式 多轨交汇 近主干道,43500  元/平(均价),总价561万/套
中国中铁·诺德名著,住宅,在售,"['增城 ', ' 荔城西区 ', ' 荔城街明慧路12号']",品牌房企 近主干道 车位充足,20500  元/平(均价),总价235万/套
纵横缤城,住宅,在售,"['白云 ', ' 新市 ', ' 佳园街37-45号（单）']",小户型 绿化率高 成熟商圈,43500  元/平(均价),总价307万/套
时代绿庭山语,住宅,在售,"['南沙 ', ' 大岗镇 ', ' 大岗镇雅筑山语二街']",品牌房企 小户型 绿化率高,22000  元/平(均价),总价130万/套
越秀·天悦江湾,住宅,在售,"['海珠 ', ' 南洲 ', ' 南洲路1026号']",品牌房企 复式 车位充足,78000  元/平(均价),总价1000万/套
绿湖国际城,商业,在售,"['增城 ', ' 石滩镇 ', ' 挂绿新城石滩广场旁(地铁16号线石滩站)']",品牌房企 临近高速 现房,17000  元/平(均价),
时代天汇,住宅,在售,"['增城 ', ' 石滩镇 ', ' 石顺大道662号']",品牌房企 小户型 近主干道,15500  元/平(均价),总价130万/套
保利中海金地·大国璟,住宅,在售,"['增城 ', ' 荔城西区 ', ' 广汕公路逸翠庄园对面']",品牌房企 小户型 近主干道,20000  元/平(均价),总价160万/套
西关海,住宅,在售,"['荔湾 ', ' 南岸路 ', ' 南岸路23号（青年公园旁）']",健身跑道 休闲会所 近主干道 现房,68000  元/平(均价),总价1050万/套
源海仙村一号,商业,在售,"['增城 ', ' 石滩镇 ', ' 荔新大道与仙村大道交汇处']",水系园林 近主干道 车位充足 人车分流,20000  元/平(均价),
万科未来之丘,写字楼,在售,"['番禺 ', ' 市桥北 ', ' 东环街东星路90号']",品牌房企 贴心物业 近主干道 现房,45000  元/平(均价),
金时花园,商业,在售,"['增城 ', ' 荔城增江 ', ' 增江街纬六路5号']",近主干道 现房 车位充足,18000  元/平(均价),
万科金色里程,住宅,在售,"['增城 ', ' 朱村 ', ' 新塘东.济广高速与荔新公路交汇处']",品牌房企 小户型 近主干道,16000  元/平(均价),总价128万/套
金茂湾,商业,在售,"['南沙 ', ' 南沙区府 ', ' 凤凰大道外国语学院南侧300米']",贴心物业 多轨交汇 近主干道 现房,25000  元/平(均价),
越秀东坡,住宅,在售,"['南沙 ', ' 进港大道 ', ' 进港大道原南沙街道办事处旁']",品牌房企 复式 公交直达 近主干道,25500  元/平(均价),总价263万/套
景业东湖洲豪园,住宅,在售,"['南沙 ', ' 南沙湾 ', ' 环市大道南横地铁站A口西侧350米处']",品牌房企 自持商业 多轨交汇 近主干道,27500  元/平(均价),总价247万/套
振业天颂花园,住宅,在售,"['荔湾 ', ' 广钢新城 ', ' 芳村大道南以西鹤洞路旁']",儿童乐园 近主干道 现房 绿化率高,45000  元/平(均价),总价486万/套
珠光山水诚品,住宅,在售,"['从化 ', ' 江浦街 ', ' 江埔街江村地段']",贴心物业 健身跑道 现房 绿化率高,11500  元/平(均价),总价150万/套
天健汇,商业,在售,"['天河 ', ' 车陂 ', ' 车陂北路（天坤三路与健明四路交汇处）']",自持商业 现房,45000  元/平(均价),
保利花海湾,住宅,在售,"['荔湾 ', ' 茶滘 ', ' 百花路111号']",品牌房企 贴心物业 绿化率高 购物方便,41000  元/平(均价),总价352万/套
保利半岛,住宅,在售,"['南沙 ', ' 黄阁 ', ' 滨水大道左侧（南沙儿童公园对面）']",品牌房企 复式 多轨交汇 近主干道,34000  元/平(均价),总价350万/套
时代幸汇,住宅,在售,"['从化 ', ' 江浦街 ', ' 环市东路188号']",品牌房企 贴心物业 地铁沿线 多轨交汇,16500  元/平(均价),总价172万/套
绿地柏玥晶舍,住宅,在售,"['白云 ', ' 太和 ', ' 草塘路5号']",品牌房企 近主干道 大型社区,35000  元/平(均价),总价330万/套
海珠半岛花园三期,住宅,在售,"['海珠 ', ' 滨江东 ', ' 滨江东路1-13号']",成熟商圈 江景,120000  元/平(均价),总价2600万/套
中国铁建增城国际花园商铺,商业,在售,"['增城 ', ' 朱村 ', ' 广州增城朱村大道西145号']",贴心物业 近主干道,26000  元/平(均价),
奥园誉湖湾,住宅,在售,"['花都 ', ' 镜湖大道 ', ' 三向东路']",湖景,30000  元/平(均价),总价315万/套
保利335金融中心,住宅,在售,"['增城 ', ' 凤凰城 ', ' 汽车城大道57号']",品牌房企 复式 车位充足 大型社区,33000  元/平(均价),总价400万/套
加富花园,住宅,在售,"['番禺 ', ' 石碁 ', ' 莲塘路3号']",小户型 近主干道 低密居所 小型社区,23500  元/平(均价),总价121万/套
星悦轩,住宅,在售,"['白云 ', ' 马务 ', ' 黄石西顺兴路31-35号']",小户型 小型社区 成熟商圈,39000  元/平(均价),总价300万/套
保利中海金地·大国璟,住宅,在售,"['增城 ', ' 荔城西区 ', ' 广汕公路逸翠庄园对面']",品牌房企 小户型 近主干道,20000  元/平(均价),总价160万/套
鹅潭湾,住宅,在售,"['荔湾 ', ' 滘口 ', ' 芳村大道西']",复式 休闲会所 近主干道 现房,50000  元/平(均价),总价874万/套
珠江帝景·紫龙府,住宅,在售,"['海珠 ', ' 滨江东 ', ' 广州塔东300米（艺洲路602号）']",现房 大型社区 江景,88000  元/平(均价),总价1654万/套
智杰雅筑,住宅,在售,"['从化 ', ' 河滨北路 ', ' 向阳路32号']",入户花园 现房 绿化率高,17000  元/平(均价),总价145万/套
尚轩103,住宅,在售,"['番禺 ', ' 大学城 ', ' 明志街8号']",现房 车位充足,62000  元/平(均价),总价1612万/套
爱群荟景湾,住宅,在售,"['越秀 ', ' 解放南 ', ' 沿江西路爱群荟景湾']",地铁沿线 近主干道 现房 车位充足,80000  元/平(均价),总价2380万/套
荔山雅筑,住宅,在售,"['从化 ', ' 神岗镇 ', ' 广从公路(105国道) 赤草地铁站旁400米']",品牌房企 开发区 近主干道,14000  元/平(均价),总价156万/套
新世界凯粤湾,住宅,在售,"['荔湾 ', ' 滘口 ', ' 芳村大道西236号']",小户型 近主干道 现房 大型社区,50000  元/平(均价),总价395万/套
珠江东境花园,住宅,在售,"['天河 ', ' 车陂 ', ' 科韵北路渔民新村旁']",复式 入户花园 现房 低密居所,97000  元/平(均价),总价2309万/套
富雅都市华庭,住宅,在售,"['增城 ', ' 新塘北 ', ' 汇太东路233号']",低总价 地铁沿线 现房 低密居所,18000  元/平(均价),总价180万/套
侨鑫汇悦台,住宅,在售,"['天河 ', ' 珠江新城东 ', ' 临江大道417-431号']",地铁沿线 公交直达 现房 车位充足,190000  元/平(均价),总价6614万/套
珠江壹城,住宅,在售,"['从化 ', ' 神岗镇 ', ' 从化105国道旁（东方夏湾拿对面约2.5公里）']",贴心物业 地铁沿线 近主干道 现房,17000  元/平(均价),总价150万/套
尚品雅居山语,住宅,在售,"['花都 ', ' 狮岭镇 ', ' 学府路15号']",入户花园 现房 绿化率高 银行,16000  元/平(均价),总价95万/套
南沙珠江湾,住宅,在售,"['南沙 ', ' 南沙湾 ', ' 环市大道漾滨路和海滨路交汇处']",地铁沿线 公交直达 现房 低密居所,23000  元/平(均价),总价355万/套
远东御江豪庭,住宅,在售,"['荔湾 ', ' 茶滘 ', ' 百花路58号（花地河畔）']",休闲会所 现房 小型社区 购物方便,40000  元/平(均价),总价348万/套
景业荔都,住宅,在售,"['从化 ', ' 江浦街 ', ' 大广高速公路南，宣星人家北面约600米']",养老房 现房 绿化率高,12000  元/平(均价),总价128万/套
祈福缤纷汇,住宅,在售,"['番禺 ', ' 祈福新村 ', ' 钟村街祈福新邨']",小户型 现房 绿化率高 购物方便,40000  元/平(均价),总价185万/套
祈福聚龙堡,住宅,在售,"['花都 ', ' 花山镇 ', ' 花山镇菊花石大道9号']",公交直达 近主干道 现房 成熟商圈,13000  元/平(均价),总价128万/套
广州融创文旅城,住宅,在售,"['花都 ', ' 花山镇 ', ' 平步大道东广州万达文化旅游城, 曙光路广州万达文化旅游城']",品牌房企 旅游地产 现房,26000  元/平(均价),总价229万/套
金融街花溪小镇,住宅,在售,"['花都 ', ' 花东镇 ', ' 花都大道东228号']",近主干道 现房 车位充足,14000  元/平(均价),总价143万/套
星河湾半岛四期,住宅,在售,"['番禺 ', ' 厦滘 ', ' 沙溪大道星河湾半岛（华南快速干线沙溪出口）']",贴心物业 休闲会所 近主干道 现房,86000  元/平(均价),总价2500万/套
自由人花园,住宅,在售,"['花都 ', ' 镜湖大道 ', ' 镜湖大道与广花路交界处']",健身跑道 现房 低密居所,25000  元/平(均价),总价270万/套
珠光御景山水城,住宅,在售,"['从化 ', ' 江浦街 ', ' 105国道九里步果场段珠光御景山水城']",贴心物业 入户花园 绿化率高 大型社区,14000  元/平(均价),总价161万/套
融穗华府,住宅,在售,"['荔湾 ', ' 广钢新城 ', ' 银沙路与开拓二横路交界处']",小户型 贴心物业 近主干道,52000  元/平(均价),总价388万/套
金茂湾,商业,在售,"['南沙 ', ' 南沙区府 ', ' 凤凰大道外国语学院南侧300米']",贴心物业 多轨交汇 近主干道 现房,25000  元/平(均价),
越秀东坡,住宅,在售,"['南沙 ', ' 进港大道 ', ' 进港大道原南沙街道办事处旁']",品牌房企 复式 公交直达 近主干道,25500  元/平(均价),总价263万/套
景业东湖洲豪园,住宅,在售,"['南沙 ', ' 南沙湾 ', ' 环市大道南横地铁站A口西侧350米处']",品牌房企 自持商业 多轨交汇 近主干道,27500  元/平(均价),总价247万/套
振业天颂花园,住宅,在售,"['荔湾 ', ' 广钢新城 ', ' 芳村大道南以西鹤洞路旁']",儿童乐园 近主干道 现房 绿化率高,45000  元/平(均价),总价486万/套
珠光山水诚品,住宅,在售,"['从化 ', ' 江浦街 ', ' 江埔街江村地段']",贴心物业 健身跑道 现房 绿化率高,11500  元/平(均价),总价150万/套
天健汇,商业,在售,"['天河 ', ' 车陂 ', ' 车陂北路（天坤三路与健明四路交汇处）']",自持商业 现房,45000  元/平(均价),
保利花海湾,住宅,在售,"['荔湾 ', ' 茶滘 ', ' 百花路111号']",品牌房企 贴心物业 绿化率高 购物方便,41000  元/平(均价),总价352万/套
保利半岛,住宅,在售,"['南沙 ', ' 黄阁 ', ' 滨水大道左侧（南沙儿童公园对面）']",品牌房企 复式 多轨交汇 近主干道,34000  元/平(均价),总价350万/套
时代幸汇,住宅,在售,"['从化 ', ' 江浦街 ', ' 环市东路188号']",品牌房企 贴心物业 地铁沿线 多轨交汇,16500  元/平(均价),总价172万/套
绿地柏玥晶舍,住宅,在售,"['白云 ', ' 太和 ', ' 草塘路5号']",品牌房企 近主干道 大型社区,35000  元/平(均价),总价330万/套
海珠半岛花园三期,住宅,在售,"['海珠 ', ' 滨江东 ', ' 滨江东路1-13号']",成熟商圈 江景,120000  元/平(均价),总价2600万/套
奥园誉湖湾,住宅,在售,"['花都 ', ' 镜湖大道 ', ' 三向东路']",湖景,30000  元/平(均价),总价315万/套
中国铁建增城国际花园商铺,商业,在售,"['增城 ', ' 朱村 ', ' 广州增城朱村大道西145号']",贴心物业 近主干道,26000  元/平(均价),
碧桂园朝花,商业,在售,"['荔湾 ', ' 鹤洞 ', ' 花地大道中（西塱地铁站D出口）']",品牌房企 贴心物业 成熟商圈,50000  元/平(均价),
绿湖国际城,商业,在售,"['增城 ', ' 石滩镇 ', ' 挂绿新城石滩广场旁(地铁16号线石滩站)']",品牌房企 临近高速 现房,17000  元/平(均价),
金时花园,商业,在售,"['增城 ', ' 荔城增江 ', ' 增江街纬六路5号']",近主干道 现房 车位充足,18000  元/平(均价),
朗云花园,住宅,在售,"['白云 ', ' 夏茅 ', ' 机场路3080号']",品牌房企 复式 多轨交汇 近主干道,47500  元/平(均价),总价450万/套
伟腾云星,住宅,在售,"['白云 ', ' 黄边 ', ' 鹤龙一路766-782号']",小户型 多轨交汇 车位充足 绿化率高,43500  元/平(均价),总价356万/套
保利335金融中心,住宅,在售,"['增城 ', ' 凤凰城 ', ' 汽车城大道57号']",品牌房企 复式 车位充足 大型社区,33000  元/平(均价),总价400万/套
中冶·逸璟台,住宅,在售,"['黄埔 ', ' 科学城 ', ' 永顺大道长岭路以北（长岭居小学西北侧300米）']",免费专车 品牌房企 复式 多轨交汇 近主干道,43500  元/平(均价),总价561万/套
金众江悦府,住宅,在售,"['增城 ', ' 石滩镇 ', ' 建设东路金众江悦府']",复式 近主干道 临近高速 车位充足,15500  元/平(均价),总价158万/套
碧桂园泊岸,住宅,在售,"['花都 ', ' 狮岭镇 ', ' 狮岭大道东12号（祥和酒店旁）']",品牌房企 贴心物业 多轨交汇 小型社区,13800  元/平(均价),总价124万/套
万科未来之丘,写字楼,在售,"['番禺 ', ' 市桥北 ', ' 东环街东星路90号']",品牌房企 贴心物业 近主干道 现房,45000  元/平(均价),
新力琥珀园,住宅,在售,"['花都 ', ' 铁路西 ', ' 荔红北路8号']",品牌房企 复式 多轨交汇 车位充足,20000  元/平(均价),总价200万/套
华发江南府,住宅,在售,"['海珠 ', ' 同福 ', ' 宝岗大道中不动产交易中心旁']",小型社区,58000  元/平(均价),总价790万/套
丰盛101,住宅,在售,"['增城 ', ' 新塘北 ', ' 荔新大道97号']",小户型 贴心物业 多轨交汇,25000  元/平(均价),总价170万/套
凯达尔枢纽国际广场,写字楼,在售,"['增城 ', ' 白江 ', ' 港口大道336号']",多轨交汇 车位充足,26000  元/平(均价),
海景慧源山庄,住宅,在售,"['天河 ', ' 岑村 ', ' 岑村公路与科韵路交叉口东50米（火炉山南侧）']",小户型 贴心物业 近主干道,53000  元/平(均价),总价276万/套
广州碧桂园·樾时光,住宅,在售,"['番禺 ', ' 南浦 ', ' 洛浦街浦华路606号']",品牌房企 低密居所 绿化率高 成熟商圈,37500  元/平(均价),总价370万/套
时代绿庭山语,住宅,在售,"['南沙 ', ' 大岗镇 ', ' 大岗镇雅筑山语二街']",品牌房企 小户型 绿化率高,22000  元/平(均价),总价130万/套
金科集美御峰,住宅,在售,"['南沙 ', ' 黄阁 ', ' 黄阁镇金瑞美秀二街4号']",品牌房企 贴心物业 开发区,22500  元/平(均价),总价200万/套
时代天汇,住宅,在售,"['增城 ', ' 石滩镇 ', ' 石顺大道662号']",品牌房企 小户型 近主干道,15500  元/平(均价),总价130万/套
荣升·珑樾,住宅,在售,"['白云 ', ' 同和 ', ' 广州大道北蟹石路2-38号(双号)']",小户型 多轨交汇 低密居所 小型社区,46000  元/平(均价),总价300万/套
碧桂园御湖城,住宅,在售,"['从化 ', ' 江浦街 ', ' 灌村路399号']",品牌房企 贴心物业 近主干道 现房,14000  元/平(均价),总价144万/套
时代倾城（中新）,住宅,在售,"['增城 ', ' 中新镇 ', ' 新墩路168号']",品牌房企 小户型 近主干道 大型社区,19500  元/平(均价),总价140万/套
广地花园,住宅,在售,"['番禺 ', ' 星河湾 ', ' 广州番禺华快出口左侧']",小户型 贴心物业 临近高速 低密居所,39000  元/平(均价),总价320万/套
方圆御府,住宅,在售,"['增城 ', ' 荔城西区 ', ' 荔城大道云山诗意3期飞扬东路154号']",贴心物业 车位充足 大型社区,24000  元/平(均价),总价321万/套
康大龙祥汇,住宅,在售,"['黄埔 ', ' 知识城 ', ' 中新知识城旺村地铁站旁']",复式 地铁沿线 公交直达 现房,27000  元/平(均价),总价310万/套
保利花城纪,住宅,在售,"['从化 ', ' 江浦街 ', ' 江浦镇灌村路']",品牌房企 小户型 近主干道 绿化率高,17000  元/平(均价),总价115万/套
纵横缤城,住宅,在售,"['白云 ', ' 新市 ', ' 佳园街37-45号（单）']",小户型 绿化率高 成熟商圈,43500  元/平(均价),总价307万/套
金茂湾,商业,在售,"['南沙 ', ' 南沙区府 ', ' 凤凰大道外国语学院南侧300米']",贴心物业 多轨交汇 近主干道 现房,25000  元/平(均价),
越秀东坡,住宅,在售,"['南沙 ', ' 进港大道 ', ' 进港大道原南沙街道办事处旁']",品牌房企 复式 公交直达 近主干道,25500  元/平(均价),总价263万/套
景业东湖洲豪园,住宅,在售,"['南沙 ', ' 南沙湾 ', ' 环市大道南横地铁站A口西侧350米处']",品牌房企 自持商业 多轨交汇 近主干道,27500  元/平(均价),总价247万/套
振业天颂花园,住宅,在售,"['荔湾 ', ' 广钢新城 ', ' 芳村大道南以西鹤洞路旁']",儿童乐园 近主干道 现房 绿化率高,45000  元/平(均价),总价486万/套
珠光山水诚品,住宅,在售,"['从化 ', ' 江浦街 ', ' 江埔街江村地段']",贴心物业 健身跑道 现房 绿化率高,11500  元/平(均价),总价150万/套
天健汇,商业,在售,"['天河 ', ' 车陂 ', ' 车陂北路（天坤三路与健明四路交汇处）']",自持商业 现房,45000  元/平(均价),
保利花海湾,住宅,在售,"['荔湾 ', ' 茶滘 ', ' 百花路111号']",品牌房企 贴心物业 绿化率高 购物方便,41000  元/平(均价),总价352万/套
保利半岛,住宅,在售,"['南沙 ', ' 黄阁 ', ' 滨水大道左侧（南沙儿童公园对面）']",品牌房企 复式 多轨交汇 近主干道,34000  元/平(均价),总价350万/套
时代幸汇,住宅,在售,"['从化 ', ' 江浦街 ', ' 环市东路188号']",品牌房企 贴心物业 地铁沿线 多轨交汇,16500  元/平(均价),总价172万/套
